Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
RDchip,STRENGTH_TRAINING,12-02-2020,08:14:34,01:01:49,0.00,132,,,,,566,17,,,,,,,,,back and triceps ,,,,,,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
1,00:00:00,87,,,,,,,,,
,00:00:01,87,,,,,,,,,
,00:00:02,87,,,,,,,,,
,00:00:03,87,,,,,,,,,
,00:00:04,89,,,,,,,,,
,00:00:05,90,,,,,,,,,
,00:00:06,91,,,,,,,,,
,00:00:07,91,,,,,,,,,
,00:00:08,91,,,,,,,,,
,00:00:09,91,,,,,,,,,
,00:00:10,91,,,,,,,,,
,00:00:11,91,,,,,,,,,
,00:00:12,91,,,,,,,,,
,00:00:13,91,,,,,,,,,
,00:00:14,91,,,,,,,,,
,00:00:15,92,,,,,,,,,
,00:00:16,92,,,,,,,,,
,00:00:17,92,,,,,,,,,
,00:00:18,92,,,,,,,,,
,00:00:19,93,,,,,,,,,
,00:00:20,93,,,,,,,,,
,00:00:21,93,,,,,,,,,
,00:00:22,93,,,,,,,,,
,00:00:23,94,,,,,,,,,
,00:00:24,94,,,,,,,,,
,00:00:25,94,,,,,,,,,
,00:00:26,94,,,,,,,,,
,00:00:27,94,,,,,,,,,
,00:00:28,95,,,,,,,,,
,00:00:29,95,,,,,,,,,
,00:00:30,95,,,,,,,,,
,00:00:31,94,,,,,,,,,
,00:00:32,92,,,,,,,,,
,00:00:33,91,,,,,,,,,
,00:00:34,91,,,,,,,,,
,00:00:35,89,,,,,,,,,
,00:00:36,89,,,,,,,,,
,00:00:37,87,,,,,,,,,
,00:00:38,87,,,,,,,,,
,00:00:39,88,,,,,,,,,
,00:00:40,88,,,,,,,,,
,00:00:41,89,,,,,,,,,
,00:00:42,89,,,,,,,,,
,00:00:43,86,,,,,,,,,
,00:00:44,86,,,,,,,,,
,00:00:45,86,,,,,,,,,
,00:00:46,86,,,,,,,,,
,00:00:47,86,,,,,,,,,
,00:00:48,86,,,,,,,,,
,00:00:49,86,,,,,,,,,
,00:00:50,88,,,,,,,,,
,00:00:51,88,,,,,,,,,
,00:00:52,87,,,,,,,,,
,00:00:53,87,,,,,,,,,
,00:00:54,87,,,,,,,,,
,00:00:55,87,,,,,,,,,
,00:00:56,87,,,,,,,,,
,00:00:57,87,,,,,,,,,
,00:00:58,87,,,,,,,,,
,00:00:59,87,,,,,,,,,
,00:01:00,87,,,,,,,,,
,00:01:01,87,,,,,,,,,
,00:01:02,87,,,,,,,,,
,00:01:03,87,,,,,,,,,
,00:01:04,87,,,,,,,,,
,00:01:05,87,,,,,,,,,
,00:01:06,87,,,,,,,,,
,00:01:07,87,,,,,,,,,
,00:01:08,87,,,,,,,,,
,00:01:09,87,,,,,,,,,
,00:01:10,87,,,,,,,,,
,00:01:11,87,,,,,,,,,
,00:01:12,86,,,,,,,,,
,00:01:13,86,,,,,,,,,
,00:01:14,86,,,,,,,,,
,00:01:15,85,,,,,,,,,
,00:01:16,85,,,,,,,,,
,00:01:17,85,,,,,,,,,
,00:01:18,86,,,,,,,,,
,00:01:19,86,,,,,,,,,
,00:01:20,87,,,,,,,,,
,00:01:21,87,,,,,,,,,
,00:01:22,87,,,,,,,,,
,00:01:23,87,,,,,,,,,
,00:01:24,87,,,,,,,,,
,00:01:25,86,,,,,,,,,
,00:01:26,86,,,,,,,,,
,00:01:27,87,,,,,,,,,
,00:01:28,87,,,,,,,,,
,00:01:29,89,,,,,,,,,
,00:01:30,89,,,,,,,,,
,00:01:31,90,,,,,,,,,
,00:01:32,90,,,,,,,,,
,00:01:33,90,,,,,,,,,
,00:01:34,90,,,,,,,,,
,00:01:35,90,,,,,,,,,
,00:01:36,90,,,,,,,,,
,00:01:37,90,,,,,,,,,
,00:01:38,91,,,,,,,,,
,00:01:39,91,,,,,,,,,
,00:01:40,90,,,,,,,,,
,00:01:41,89,,,,,,,,,
,00:01:42,90,,,,,,,,,
,00:01:43,89,,,,,,,,,
,00:01:44,90,,,,,,,,,
,00:01:45,89,,,,,,,,,
,00:01:46,89,,,,,,,,,
,00:01:47,88,,,,,,,,,
,00:01:48,87,,,,,,,,,
,00:01:49,87,,,,,,,,,
,00:01:50,87,,,,,,,,,
,00:01:51,86,,,,,,,,,
,00:01:52,86,,,,,,,,,
,00:01:53,86,,,,,,,,,
,00:01:54,86,,,,,,,,,
,00:01:55,86,,,,,,,,,
,00:01:56,87,,,,,,,,,
,00:01:57,87,,,,,,,,,
,00:01:58,87,,,,,,,,,
,00:01:59,87,,,,,,,,,
,00:02:00,87,,,,,,,,,
,00:02:01,88,,,,,,,,,
,00:02:02,88,,,,,,,,,
,00:02:03,87,,,,,,,,,
,00:02:04,87,,,,,,,,,
,00:02:05,87,,,,,,,,,
,00:02:06,88,,,,,,,,,
,00:02:07,88,,,,,,,,,
,00:02:08,88,,,,,,,,,
,00:02:09,89,,,,,,,,,
,00:02:10,89,,,,,,,,,
,00:02:11,89,,,,,,,,,
,00:02:12,89,,,,,,,,,
,00:02:13,89,,,,,,,,,
,00:02:14,90,,,,,,,,,
,00:02:15,90,,,,,,,,,
,00:02:16,90,,,,,,,,,
,00:02:17,90,,,,,,,,,
,00:02:18,90,,,,,,,,,
,00:02:19,91,,,,,,,,,
,00:02:20,92,,,,,,,,,
,00:02:21,92,,,,,,,,,
,00:02:22,92,,,,,,,,,
,00:02:23,92,,,,,,,,,
,00:02:24,92,,,,,,,,,
,00:02:25,91,,,,,,,,,
,00:02:26,91,,,,,,,,,
,00:02:27,90,,,,,,,,,
,00:02:28,91,,,,,,,,,
,00:02:29,91,,,,,,,,,
,00:02:30,93,,,,,,,,,
,00:02:31,93,,,,,,,,,
,00:02:32,93,,,,,,,,,
,00:02:33,96,,,,,,,,,
,00:02:34,96,,,,,,,,,
,00:02:35,96,,,,,,,,,
,00:02:36,96,,,,,,,,,
,00:02:37,96,,,,,,,,,
,00:02:38,97,,,,,,,,,
,00:02:39,97,,,,,,,,,
,00:02:40,97,,,,,,,,,
,00:02:41,97,,,,,,,,,
,00:02:42,97,,,,,,,,,
,00:02:43,97,,,,,,,,,
,00:02:44,97,,,,,,,,,
,00:02:45,97,,,,,,,,,
,00:02:46,97,,,,,,,,,
,00:02:47,97,,,,,,,,,
,00:02:48,97,,,,,,,,,
,00:02:49,97,,,,,,,,,
,00:02:50,97,,,,,,,,,
,00:02:51,97,,,,,,,,,
,00:02:52,97,,,,,,,,,
,00:02:53,100,,,,,,,,,
,00:02:54,101,,,,,,,,,
,00:02:55,101,,,,,,,,,
,00:02:56,103,,,,,,,,,
,00:02:57,103,,,,,,,,,
,00:02:58,102,,,,,,,,,
,00:02:59,101,,,,,,,,,
,00:03:00,101,,,,,,,,,
,00:03:01,101,,,,,,,,,
,00:03:02,101,,,,,,,,,
,00:03:03,101,,,,,,,,,
,00:03:04,101,,,,,,,,,
,00:03:05,101,,,,,,,,,
,00:03:06,101,,,,,,,,,
,00:03:07,101,,,,,,,,,
,00:03:08,101,,,,,,,,,
,00:03:09,101,,,,,,,,,
,00:03:10,101,,,,,,,,,
,00:03:11,101,,,,,,,,,
,00:03:12,101,,,,,,,,,
,00:03:13,100,,,,,,,,,
,00:03:14,100,,,,,,,,,
,00:03:15,100,,,,,,,,,
,00:03:16,100,,,,,,,,,
,00:03:17,101,,,,,,,,,
,00:03:18,101,,,,,,,,,
,00:03:19,100,,,,,,,,,
,00:03:20,99,,,,,,,,,
,00:03:21,99,,,,,,,,,
,00:03:22,100,,,,,,,,,
,00:03:23,100,,,,,,,,,
,00:03:24,101,,,,,,,,,
,00:03:25,101,,,,,,,,,
,00:03:26,101,,,,,,,,,
,00:03:27,100,,,,,,,,,
,00:03:28,100,,,,,,,,,
,00:03:29,100,,,,,,,,,
,00:03:30,100,,,,,,,,,
,00:03:31,100,,,,,,,,,
,00:03:32,100,,,,,,,,,
,00:03:33,99,,,,,,,,,
,00:03:34,99,,,,,,,,,
,00:03:35,99,,,,,,,,,
,00:03:36,100,,,,,,,,,
,00:03:37,100,,,,,,,,,
,00:03:38,101,,,,,,,,,
,00:03:39,101,,,,,,,,,
,00:03:40,101,,,,,,,,,
,00:03:41,101,,,,,,,,,
,00:03:42,103,,,,,,,,,
,00:03:43,103,,,,,,,,,
,00:03:44,104,,,,,,,,,
,00:03:45,104,,,,,,,,,
,00:03:46,104,,,,,,,,,
,00:03:47,104,,,,,,,,,
,00:03:48,104,,,,,,,,,
,00:03:49,104,,,,,,,,,
,00:03:50,104,,,,,,,,,
,00:03:51,104,,,,,,,,,
,00:03:52,104,,,,,,,,,
,00:03:53,104,,,,,,,,,
,00:03:54,105,,,,,,,,,
,00:03:55,105,,,,,,,,,
,00:03:56,105,,,,,,,,,
,00:03:57,105,,,,,,,,,
,00:03:58,105,,,,,,,,,
,00:03:59,105,,,,,,,,,
,00:04:00,105,,,,,,,,,
,00:04:01,105,,,,,,,,,
,00:04:02,105,,,,,,,,,
,00:04:03,105,,,,,,,,,
,00:04:04,105,,,,,,,,,
,00:04:05,105,,,,,,,,,
,00:04:06,105,,,,,,,,,
,00:04:07,105,,,,,,,,,
,00:04:08,105,,,,,,,,,
,00:04:09,105,,,,,,,,,
,00:04:10,109,,,,,,,,,
,00:04:11,112,,,,,,,,,
,00:04:12,112,,,,,,,,,
,00:04:13,115,,,,,,,,,
,00:04:14,118,,,,,,,,,
,00:04:15,119,,,,,,,,,
,00:04:16,120,,,,,,,,,
,00:04:17,121,,,,,,,,,
,00:04:18,122,,,,,,,,,
,00:04:19,122,,,,,,,,,
,00:04:20,123,,,,,,,,,
,00:04:21,124,,,,,,,,,
,00:04:22,124,,,,,,,,,
,00:04:23,126,,,,,,,,,
,00:04:24,126,,,,,,,,,
,00:04:25,127,,,,,,,,,
,00:04:26,128,,,,,,,,,
,00:04:27,129,,,,,,,,,
,00:04:28,129,,,,,,,,,
,00:04:29,129,,,,,,,,,
,00:04:30,129,,,,,,,,,
,00:04:31,130,,,,,,,,,
,00:04:32,130,,,,,,,,,
,00:04:33,130,,,,,,,,,
,00:04:34,132,,,,,,,,,
,00:04:35,133,,,,,,,,,
,00:04:36,133,,,,,,,,,
,00:04:37,134,,,,,,,,,
,00:04:38,135,,,,,,,,,
,00:04:39,135,,,,,,,,,
,00:04:40,136,,,,,,,,,
,00:04:41,136,,,,,,,,,
,00:04:42,136,,,,,,,,,
,00:04:43,134,,,,,,,,,
,00:04:44,134,,,,,,,,,
,00:04:45,131,,,,,,,,,
,00:04:46,131,,,,,,,,,
,00:04:47,131,,,,,,,,,
,00:04:48,131,,,,,,,,,
,00:04:49,129,,,,,,,,,
,00:04:50,126,,,,,,,,,
,00:04:51,126,,,,,,,,,
,00:04:52,123,,,,,,,,,
,00:04:53,121,,,,,,,,,
,00:04:54,121,,,,,,,,,
,00:04:55,119,,,,,,,,,
,00:04:56,117,,,,,,,,,
,00:04:57,117,,,,,,,,,
,00:04:58,115,,,,,,,,,
,00:04:59,115,,,,,,,,,
,00:05:00,115,,,,,,,,,
,00:05:01,115,,,,,,,,,
,00:05:02,115,,,,,,,,,
,00:05:03,115,,,,,,,,,
,00:05:04,116,,,,,,,,,
,00:05:05,116,,,,,,,,,
,00:05:06,117,,,,,,,,,
,00:05:07,117,,,,,,,,,
,00:05:08,120,,,,,,,,,
,00:05:09,121,,,,,,,,,
,00:05:10,121,,,,,,,,,
,00:05:11,124,,,,,,,,,
,00:05:12,124,,,,,,,,,
,00:05:13,122,,,,,,,,,
,00:05:14,122,,,,,,,,,
,00:05:15,122,,,,,,,,,
,00:05:16,122,,,,,,,,,
,00:05:17,122,,,,,,,,,
,00:05:18,122,,,,,,,,,
,00:05:19,124,,,,,,,,,
,00:05:20,123,,,,,,,,,
,00:05:21,124,,,,,,,,,
,00:05:22,123,,,,,,,,,
,00:05:23,122,,,,,,,,,
,00:05:24,120,,,,,,,,,
,00:05:25,120,,,,,,,,,
,00:05:26,120,,,,,,,,,
,00:05:27,120,,,,,,,,,
,00:05:28,120,,,,,,,,,
,00:05:29,120,,,,,,,,,
,00:05:30,120,,,,,,,,,
,00:05:31,120,,,,,,,,,
,00:05:32,120,,,,,,,,,
,00:05:33,120,,,,,,,,,
,00:05:34,120,,,,,,,,,
,00:05:35,121,,,,,,,,,
,00:05:36,123,,,,,,,,,
,00:05:37,125,,,,,,,,,
,00:05:38,127,,,,,,,,,
,00:05:39,128,,,,,,,,,
,00:05:40,130,,,,,,,,,
,00:05:41,131,,,,,,,,,
,00:05:42,132,,,,,,,,,
,00:05:43,132,,,,,,,,,
,00:05:44,133,,,,,,,,,
,00:05:45,134,,,,,,,,,
,00:05:46,135,,,,,,,,,
,00:05:47,135,,,,,,,,,
,00:05:48,136,,,,,,,,,
,00:05:49,136,,,,,,,,,
,00:05:50,135,,,,,,,,,
,00:05:51,135,,,,,,,,,
,00:05:52,136,,,,,,,,,
,00:05:53,136,,,,,,,,,
,00:05:54,136,,,,,,,,,
,00:05:55,136,,,,,,,,,
,00:05:56,136,,,,,,,,,
,00:05:57,136,,,,,,,,,
,00:05:58,136,,,,,,,,,
,00:05:59,133,,,,,,,,,
,00:06:00,129,,,,,,,,,
,00:06:01,128,,,,,,,,,
,00:06:02,130,,,,,,,,,
,00:06:03,131,,,,,,,,,
,00:06:04,131,,,,,,,,,
,00:06:05,131,,,,,,,,,
,00:06:06,132,,,,,,,,,
,00:06:07,132,,,,,,,,,
,00:06:08,135,,,,,,,,,
,00:06:09,135,,,,,,,,,
,00:06:10,136,,,,,,,,,
,00:06:11,137,,,,,,,,,
,00:06:12,137,,,,,,,,,
,00:06:13,136,,,,,,,,,
,00:06:14,135,,,,,,,,,
,00:06:15,135,,,,,,,,,
,00:06:16,135,,,,,,,,,
,00:06:17,135,,,,,,,,,
,00:06:18,134,,,,,,,,,
,00:06:19,133,,,,,,,,,
,00:06:20,133,,,,,,,,,
,00:06:21,132,,,,,,,,,
,00:06:22,131,,,,,,,,,
,00:06:23,130,,,,,,,,,
,00:06:24,130,,,,,,,,,
,00:06:25,131,,,,,,,,,
,00:06:26,132,,,,,,,,,
,00:06:27,132,,,,,,,,,
,00:06:28,131,,,,,,,,,
,00:06:29,127,,,,,,,,,
,00:06:30,127,,,,,,,,,
,00:06:31,127,,,,,,,,,
,00:06:32,127,,,,,,,,,
,00:06:33,126,,,,,,,,,
,00:06:34,125,,,,,,,,,
,00:06:35,125,,,,,,,,,
,00:06:36,126,,,,,,,,,
,00:06:37,128,,,,,,,,,
,00:06:38,128,,,,,,,,,
,00:06:39,128,,,,,,,,,
,00:06:40,128,,,,,,,,,
,00:06:41,127,,,,,,,,,
,00:06:42,127,,,,,,,,,
,00:06:43,126,,,,,,,,,
,00:06:44,126,,,,,,,,,
,00:06:45,126,,,,,,,,,
,00:06:46,126,,,,,,,,,
,00:06:47,126,,,,,,,,,
,00:06:48,126,,,,,,,,,
,00:06:49,126,,,,,,,,,
,00:06:50,126,,,,,,,,,
,00:06:51,125,,,,,,,,,
,00:06:52,124,,,,,,,,,
,00:06:53,124,,,,,,,,,
,00:06:54,126,,,,,,,,,
,00:06:55,127,,,,,,,,,
,00:06:56,127,,,,,,,,,
,00:06:57,128,,,,,,,,,
,00:06:58,129,,,,,,,,,
,00:06:59,131,,,,,,,,,
,00:07:00,131,,,,,,,,,
,00:07:01,133,,,,,,,,,
,00:07:02,133,,,,,,,,,
,00:07:03,134,,,,,,,,,
,00:07:04,134,,,,,,,,,
,00:07:05,136,,,,,,,,,
,00:07:06,137,,,,,,,,,
,00:07:07,137,,,,,,,,,
,00:07:08,140,,,,,,,,,
,00:07:09,142,,,,,,,,,
,00:07:10,143,,,,,,,,,
,00:07:11,143,,,,,,,,,
,00:07:12,146,,,,,,,,,
,00:07:13,147,,,,,,,,,
,00:07:14,147,,,,,,,,,
,00:07:15,147,,,,,,,,,
,00:07:16,150,,,,,,,,,
,00:07:17,151,,,,,,,,,
,00:07:18,152,,,,,,,,,
,00:07:19,152,,,,,,,,,
,00:07:20,153,,,,,,,,,
,00:07:21,153,,,,,,,,,
,00:07:22,153,,,,,,,,,
,00:07:23,154,,,,,,,,,
,00:07:24,154,,,,,,,,,
,00:07:25,154,,,,,,,,,
,00:07:26,155,,,,,,,,,
,00:07:27,154,,,,,,,,,
,00:07:28,154,,,,,,,,,
,00:07:29,154,,,,,,,,,
,00:07:30,153,,,,,,,,,
,00:07:31,153,,,,,,,,,
,00:07:32,153,,,,,,,,,
,00:07:33,153,,,,,,,,,
,00:07:34,150,,,,,,,,,
,00:07:35,148,,,,,,,,,
,00:07:36,147,,,,,,,,,
,00:07:37,146,,,,,,,,,
,00:07:38,145,,,,,,,,,
,00:07:39,145,,,,,,,,,
,00:07:40,145,,,,,,,,,
,00:07:41,145,,,,,,,,,
,00:07:42,145,,,,,,,,,
,00:07:43,146,,,,,,,,,
,00:07:44,147,,,,,,,,,
,00:07:45,147,,,,,,,,,
,00:07:46,148,,,,,,,,,
,00:07:47,148,,,,,,,,,
,00:07:48,148,,,,,,,,,
,00:07:49,147,,,,,,,,,
,00:07:50,147,,,,,,,,,
,00:07:51,147,,,,,,,,,
,00:07:52,147,,,,,,,,,
,00:07:53,147,,,,,,,,,
,00:07:54,147,,,,,,,,,
,00:07:55,147,,,,,,,,,
,00:07:56,147,,,,,,,,,
,00:07:57,148,,,,,,,,,
,00:07:58,148,,,,,,,,,
,00:07:59,149,,,,,,,,,
,00:08:00,149,,,,,,,,,
,00:08:01,150,,,,,,,,,
,00:08:02,150,,,,,,,,,
,00:08:03,150,,,,,,,,,
,00:08:04,151,,,,,,,,,
,00:08:05,151,,,,,,,,,
,00:08:06,151,,,,,,,,,
,00:08:07,152,,,,,,,,,
,00:08:08,153,,,,,,,,,
,00:08:09,154,,,,,,,,,
,00:08:10,154,,,,,,,,,
,00:08:11,155,,,,,,,,,
,00:08:12,155,,,,,,,,,
,00:08:13,155,,,,,,,,,
,00:08:14,157,,,,,,,,,
,00:08:15,158,,,,,,,,,
,00:08:16,158,,,,,,,,,
,00:08:17,157,,,,,,,,,
,00:08:18,157,,,,,,,,,
,00:08:19,157,,,,,,,,,
,00:08:20,157,,,,,,,,,
,00:08:21,157,,,,,,,,,
,00:08:22,157,,,,,,,,,
,00:08:23,157,,,,,,,,,
,00:08:24,156,,,,,,,,,
,00:08:25,156,,,,,,,,,
,00:08:26,156,,,,,,,,,
,00:08:27,157,,,,,,,,,
,00:08:28,157,,,,,,,,,
,00:08:29,157,,,,,,,,,
,00:08:30,158,,,,,,,,,
,00:08:31,158,,,,,,,,,
,00:08:32,158,,,,,,,,,
,00:08:33,157,,,,,,,,,
,00:08:34,157,,,,,,,,,
,00:08:35,157,,,,,,,,,
,00:08:36,156,,,,,,,,,
,00:08:37,156,,,,,,,,,
,00:08:38,156,,,,,,,,,
,00:08:39,157,,,,,,,,,
,00:08:40,157,,,,,,,,,
,00:08:41,157,,,,,,,,,
,00:08:42,157,,,,,,,,,
,00:08:43,157,,,,,,,,,
,00:08:44,157,,,,,,,,,
,00:08:45,157,,,,,,,,,
,00:08:46,157,,,,,,,,,
,00:08:47,157,,,,,,,,,
,00:08:48,157,,,,,,,,,
,00:08:49,157,,,,,,,,,
,00:08:50,158,,,,,,,,,
,00:08:51,159,,,,,,,,,
,00:08:52,160,,,,,,,,,
,00:08:53,161,,,,,,,,,
,00:08:54,162,,,,,,,,,
,00:08:55,162,,,,,,,,,
,00:08:56,162,,,,,,,,,
,00:08:57,162,,,,,,,,,
,00:08:58,162,,,,,,,,,
,00:08:59,162,,,,,,,,,
,00:09:00,162,,,,,,,,,
,00:09:01,162,,,,,,,,,
,00:09:02,163,,,,,,,,,
,00:09:03,163,,,,,,,,,
,00:09:04,162,,,,,,,,,
,00:09:05,161,,,,,,,,,
,00:09:06,161,,,,,,,,,
,00:09:07,160,,,,,,,,,
,00:09:08,159,,,,,,,,,
,00:09:09,158,,,,,,,,,
,00:09:10,157,,,,,,,,,
,00:09:11,156,,,,,,,,,
,00:09:12,155,,,,,,,,,
,00:09:13,154,,,,,,,,,
,00:09:14,155,,,,,,,,,
,00:09:15,155,,,,,,,,,
,00:09:16,155,,,,,,,,,
,00:09:17,154,,,,,,,,,
,00:09:18,153,,,,,,,,,
,00:09:19,153,,,,,,,,,
,00:09:20,151,,,,,,,,,
,00:09:21,151,,,,,,,,,
,00:09:22,151,,,,,,,,,
,00:09:23,151,,,,,,,,,
,00:09:24,151,,,,,,,,,
,00:09:25,151,,,,,,,,,
,00:09:26,151,,,,,,,,,
,00:09:27,151,,,,,,,,,
,00:09:28,151,,,,,,,,,
,00:09:29,150,,,,,,,,,
,00:09:30,149,,,,,,,,,
,00:09:31,149,,,,,,,,,
,00:09:32,149,,,,,,,,,
,00:09:33,148,,,,,,,,,
,00:09:34,149,,,,,,,,,
,00:09:35,149,,,,,,,,,
,00:09:36,150,,,,,,,,,
,00:09:37,151,,,,,,,,,
,00:09:38,151,,,,,,,,,
,00:09:39,151,,,,,,,,,
,00:09:40,152,,,,,,,,,
,00:09:41,152,,,,,,,,,
,00:09:42,153,,,,,,,,,
,00:09:43,153,,,,,,,,,
,00:09:44,153,,,,,,,,,
,00:09:45,153,,,,,,,,,
,00:09:46,154,,,,,,,,,
,00:09:47,154,,,,,,,,,
,00:09:48,154,,,,,,,,,
,00:09:49,153,,,,,,,,,
,00:09:50,151,,,,,,,,,
,00:09:51,151,,,,,,,,,
,00:09:52,150,,,,,,,,,
,00:09:53,150,,,,,,,,,
,00:09:54,149,,,,,,,,,
,00:09:55,148,,,,,,,,,
,00:09:56,147,,,,,,,,,
,00:09:57,147,,,,,,,,,
,00:09:58,148,,,,,,,,,
,00:09:59,149,,,,,,,,,
,00:10:00,149,,,,,,,,,
,00:10:01,151,,,,,,,,,
,00:10:02,152,,,,,,,,,
,00:10:03,152,,,,,,,,,
,00:10:04,153,,,,,,,,,
,00:10:05,153,,,,,,,,,
,00:10:06,153,,,,,,,,,
,00:10:07,152,,,,,,,,,
,00:10:08,152,,,,,,,,,
,00:10:09,151,,,,,,,,,
,00:10:10,150,,,,,,,,,
,00:10:11,149,,,,,,,,,
,00:10:12,149,,,,,,,,,
,00:10:13,147,,,,,,,,,
,00:10:14,146,,,,,,,,,
,00:10:15,144,,,,,,,,,
,00:10:16,143,,,,,,,,,
,00:10:17,143,,,,,,,,,
,00:10:18,141,,,,,,,,,
,00:10:19,140,,,,,,,,,
,00:10:20,139,,,,,,,,,
,00:10:21,141,,,,,,,,,
,00:10:22,141,,,,,,,,,
,00:10:23,141,,,,,,,,,
,00:10:24,141,,,,,,,,,
,00:10:25,139,,,,,,,,,
,00:10:26,137,,,,,,,,,
,00:10:27,136,,,,,,,,,
,00:10:28,134,,,,,,,,,
,00:10:29,135,,,,,,,,,
,00:10:30,135,,,,,,,,,
,00:10:31,135,,,,,,,,,
,00:10:32,135,,,,,,,,,
,00:10:33,136,,,,,,,,,
,00:10:34,136,,,,,,,,,
,00:10:35,136,,,,,,,,,
,00:10:36,136,,,,,,,,,
,00:10:37,136,,,,,,,,,
,00:10:38,135,,,,,,,,,
,00:10:39,134,,,,,,,,,
,00:10:40,133,,,,,,,,,
,00:10:41,134,,,,,,,,,
,00:10:42,135,,,,,,,,,
,00:10:43,136,,,,,,,,,
,00:10:44,136,,,,,,,,,
,00:10:45,137,,,,,,,,,
,00:10:46,137,,,,,,,,,
,00:10:47,136,,,,,,,,,
,00:10:48,135,,,,,,,,,
,00:10:49,135,,,,,,,,,
,00:10:50,135,,,,,,,,,
,00:10:51,134,,,,,,,,,
,00:10:52,133,,,,,,,,,
,00:10:53,133,,,,,,,,,
,00:10:54,134,,,,,,,,,
,00:10:55,135,,,,,,,,,
,00:10:56,135,,,,,,,,,
,00:10:57,135,,,,,,,,,
,00:10:58,134,,,,,,,,,
,00:10:59,134,,,,,,,,,
,00:11:00,134,,,,,,,,,
,00:11:01,134,,,,,,,,,
,00:11:02,135,,,,,,,,,
,00:11:03,135,,,,,,,,,
,00:11:04,136,,,,,,,,,
,00:11:05,137,,,,,,,,,
,00:11:06,137,,,,,,,,,
,00:11:07,137,,,,,,,,,
,00:11:08,137,,,,,,,,,
,00:11:09,137,,,,,,,,,
,00:11:10,137,,,,,,,,,
,00:11:11,137,,,,,,,,,
,00:11:12,138,,,,,,,,,
,00:11:13,138,,,,,,,,,
,00:11:14,139,,,,,,,,,
,00:11:15,139,,,,,,,,,
,00:11:16,139,,,,,,,,,
,00:11:17,139,,,,,,,,,
,00:11:18,140,,,,,,,,,
,00:11:19,140,,,,,,,,,
,00:11:20,139,,,,,,,,,
,00:11:21,138,,,,,,,,,
,00:11:22,137,,,,,,,,,
,00:11:23,137,,,,,,,,,
,00:11:24,134,,,,,,,,,
,00:11:25,133,,,,,,,,,
,00:11:26,133,,,,,,,,,
,00:11:27,133,,,,,,,,,
,00:11:28,133,,,,,,,,,
,00:11:29,134,,,,,,,,,
,00:11:30,135,,,,,,,,,
,00:11:31,138,,,,,,,,,
,00:11:32,140,,,,,,,,,
,00:11:33,141,,,,,,,,,
,00:11:34,143,,,,,,,,,
,00:11:35,145,,,,,,,,,
,00:11:36,147,,,,,,,,,
,00:11:37,148,,,,,,,,,
,00:11:38,150,,,,,,,,,
,00:11:39,151,,,,,,,,,
,00:11:40,152,,,,,,,,,
,00:11:41,153,,,,,,,,,
,00:11:42,154,,,,,,,,,
,00:11:43,156,,,,,,,,,
,00:11:44,157,,,,,,,,,
,00:11:45,157,,,,,,,,,
,00:11:46,158,,,,,,,,,
,00:11:47,159,,,,,,,,,
,00:11:48,160,,,,,,,,,
,00:11:49,160,,,,,,,,,
,00:11:50,160,,,,,,,,,
,00:11:51,160,,,,,,,,,
,00:11:52,159,,,,,,,,,
,00:11:53,159,,,,,,,,,
,00:11:54,158,,,,,,,,,
,00:11:55,156,,,,,,,,,
,00:11:56,155,,,,,,,,,
,00:11:57,155,,,,,,,,,
,00:11:58,155,,,,,,,,,
,00:11:59,154,,,,,,,,,
,00:12:00,154,,,,,,,,,
,00:12:01,154,,,,,,,,,
,00:12:02,154,,,,,,,,,
,00:12:03,155,,,,,,,,,
,00:12:04,154,,,,,,,,,
,00:12:05,154,,,,,,,,,
,00:12:06,155,,,,,,,,,
,00:12:07,155,,,,,,,,,
,00:12:08,155,,,,,,,,,
,00:12:09,155,,,,,,,,,
,00:12:10,156,,,,,,,,,
,00:12:11,157,,,,,,,,,
,00:12:12,157,,,,,,,,,
,00:12:13,159,,,,,,,,,
,00:12:14,160,,,,,,,,,
,00:12:15,160,,,,,,,,,
,00:12:16,161,,,,,,,,,
,00:12:17,161,,,,,,,,,
,00:12:18,162,,,,,,,,,
,00:12:19,162,,,,,,,,,
,00:12:20,162,,,,,,,,,
,00:12:21,162,,,,,,,,,
,00:12:22,162,,,,,,,,,
,00:12:23,161,,,,,,,,,
,00:12:24,160,,,,,,,,,
,00:12:25,159,,,,,,,,,
,00:12:26,159,,,,,,,,,
,00:12:27,158,,,,,,,,,
,00:12:28,158,,,,,,,,,
,00:12:29,157,,,,,,,,,
,00:12:30,156,,,,,,,,,
,00:12:31,156,,,,,,,,,
,00:12:32,154,,,,,,,,,
,00:12:33,153,,,,,,,,,
,00:12:34,152,,,,,,,,,
,00:12:35,151,,,,,,,,,
,00:12:36,150,,,,,,,,,
,00:12:37,149,,,,,,,,,
,00:12:38,148,,,,,,,,,
,00:12:39,148,,,,,,,,,
